,index
14799,g42.foa_att_to_hous_fhs_cf_no_c
14800,g42.foa_att_to_hous_fhs_cf_c
14801,g42.foa_att_to_hous_fhs_onepf
14802,g42.foa_att_to_hous_fhs_oth_fam
14803,g42.foa_att_to_hous_fhs_tot
14804,g42.foa_att_to_hous_lone_p_h
14805,g42.foa_att_to_hous_group_h
14806,g42.foa_att_to_hous_tot
14807,g42.foa_tot_fhs_cf_no_c
14808,g42.foa_tot_fhs_cf_c
14809,g42.foa_tot_fhs_onepf
14810,g42.foa_tot_fhs_oth_fam
14811,g42.foa_tot_fhs_tot
14812,g42.foa_tot_lone_p_h
14813,g42.foa_tot_group_h
14814,g42.foa_tot_tot
14815,g42.od_c_fhs_cf_no_c
14816,g42.od_c_fhs_cf_c
14817,g42.od_c_fhs_onepf
14818,g42.od_c_fhs_oth_fam
14819,g42.od_c_fhs_tot
14820,g42.od_c_lone_p_h
14821,g42.od_c_group_h
14822,g42.od_c_tot
14823,g42.od_ch_fhs_cf_no_c
14824,g42.od_ch_fhs_cf_c
14825,g42.od_ch_fhs_onepf
14826,g42.od_ch_fhs_oth_fam
14827,g42.od_ch_fhs_tot
14828,g42.od_ch_lone_p_h
14829,g42.od_ch_group_h
14830,g42.od_ch_tot
14831,g42.od_imp_home_t_so_fhs_cf_no_c
14832,g42.od_imp_home_t_so_fhs_cf_c
14833,g42.od_imp_home_t_so_fhs_onepf
14834,g42.od_imp_home_t_so_fhs_oth_fam
14835,g42.od_imp_home_t_so_fhs_tot
14836,g42.od_imp_home_t_so_lone_p_h
14837,g42.od_imp_home_t_so_group_h
14838,g42.od_imp_home_t_so_tot
14839,g42.od_horf_at_to_s_o_fhs_cf_no_c
14840,g42.od_horf_at_to_s_o_fhs_cf_c
14841,g42.od_horf_at_to_s_o_fhs_onepf
14842,g42.od_horf_at_to_s_o_fhs_oth_fam
14843,g42.od_horf_at_to_s_o_fhs_tot
14844,g42.od_horf_at_to_s_o_lone_p_h
14845,g42.od_horf_at_to_s_o_group_h
14846,g42.od_horf_at_to_s_o_tot
14847,g42.od_tot_fhs_cf_no_c
14848,g42.od_tot_fhs_cf_c
14849,g42.od_tot_fhs_onepf
14850,g42.od_tot_fhs_oth_fam
14851,g42.od_tot_fhs_tot
14852,g42.od_tot_lone_p_h
14853,g42.od_tot_group_h
14854,g42.od_tot_tot
14855,g42.ds_ns_fhs_cf_no_c
14856,g42.ds_ns_fhs_cf_c
14857,g42.ds_ns_fhs_onepf
14858,g42.ds_ns_fhs_oth_fam
14859,g42.ds_ns_fhs_tot
14860,g42.ds_ns_lone_p_h
14861,g42.ds_ns_group_h
14862,g42.ds_ns_tot
14863,g42.tot_fhs_cf_no_c
14864,g42.tot_fhs_cf_c
14865,g42.tot_fhs_onepf
14866,g42.tot_fhs_oth_fam
14867,g42.tot_fhs_tot
14868,g42.tot_lone_p_h
14869,g42.tot_group_h
14870,g42.tot_tot
14871,g26b.p_85ov_dnpcc
14872,g26b.p_85ov_ucc_ns
14873,g26b.p_85ov_total
14874,g26b.p_tot_cf_own_cco
14875,g26b.p_tot_cf_oth_cco
14876,g26b.p_tot_cf_own_cc_oth_cc
14877,g26b.p_tot_cf_total
14878,g26b.p_tot_dnpcc
14879,g26b.p_tot_ucc_ns
14880,g26b.p_tot_total
14881,g21b.lfs_emp_dia_ges_dia
14882,g21b.lfs_emp_hd_ha_ang
14883,g21b.lfs_emp_kid_dis
14884,g21b.lfs_emp_lc_copd_emph
14885,g21b.lfs_emp_mhc_dep_anx
14886,g21b.lfs_emp_stroke
14887,g21b.lfs_emp_oth_lthc
14888,g21b.lfs_emp_no_lthc
14889,g21b.lfs_emp_lthc_ns
14890,g21b.lfs_emp_tot
14891,g21b.lfs_unemp_arth
14892,g21b.lfs_unemp_asth
14893,g21b.lfs_unemp_can_rem
14894,g21b.lfs_unemp_dem_alzh
14895,g21b.lfs_unemp_dia_ges_dia
14896,g21b.lfs_unemp_hd_ha_ang
14897,g21b.lfs_unemp_kid_dis
14898,g21b.lfs_unemp_lc_copd_emph
14899,g21b.lfs_unemp_mhc_dep_anx
14900,g21b.lfs_unemp_stroke
14901,g21b.lfs_unemp_oth_lthc
14902,g21b.lfs_unemp_no_lthc
14903,g21b.lfs_unemp_lthc_ns
14904,g21b.lfs_unemp_tot
14905,g21b.lfs_nlf_arth
14906,g21b.lfs_nlf_asth
14907,g21b.lfs_nlf_can_rem
14908,g21b.lfs_nlf_dem_alzh
14909,g21b.lfs_nlf_dia_ges_dia
14910,g21b.lfs_nlf_hd_ha_ang
14911,g21b.lfs_nlf_kid_dis
14912,g21b.lfs_nlf_lc_copd_emph
14913,g21b.lfs_nlf_mhc_dep_anx
14914,g21b.lfs_nlf_stroke
14915,g21b.lfs_nlf_oth_lthc
14916,g21b.lfs_nlf_no_lthc
14917,g21b.lfs_nlf_lthc_ns
14918,g21b.lfs_nlf_tot
14919,g21b.lfs_ns_arth
14920,g21b.lfs_ns_asth
14921,g21b.lfs_ns_can_rem
14922,g21b.lfs_ns_dem_alzh
14923,g21b.lfs_ns_dia_ges_dia
14924,g21b.lfs_ns_hd_ha_ang
14925,g21b.lfs_ns_kid_dis
14926,g21b.lfs_ns_lc_copd_emph
14927,g21b.lfs_ns_mhc_dep_anx
14928,g21b.lfs_ns_stroke
14929,g21b.lfs_ns_oth_lthc
14930,g21b.lfs_ns_no_lthc
14931,g21b.lfs_ns_lthc_ns
14932,g21b.lfs_ns_tot
14933,g21b.lfs_tot_arth
14934,g21b.lfs_tot_asth
14935,g21b.lfs_tot_can_rem
14936,g21b.lfs_tot_dem_alzh
14937,g21b.lfs_tot_dia_ges_dia
14938,g21b.lfs_tot_hd_ha_ang
14939,g21b.lfs_tot_kid_dis
14940,g21b.lfs_tot_lc_copd_emph
14941,g21b.lfs_tot_mhc_dep_anx
14942,g21b.lfs_tot_stroke
14943,g21b.lfs_tot_oth_lthc
14944,g21b.lfs_tot_no_lthc
14945,g21b.lfs_tot_lthc_ns
14946,g21b.lfs_tot_tot
14947,g21b.tpi_wk_nni_arth
14948,g21b.tpi_wk_nni_asth
14949,g21b.tpi_wk_nni_can_rem
14950,g21b.tpi_wk_nni_dem_alzh
14951,g21b.tpi_wk_nni_dia_ges_dia
14952,g21b.tpi_wk_nni_hd_ha_ang
14953,g21b.tpi_wk_nni_kid_dis
14954,g21b.tpi_wk_nni_lc_copd_emph
14955,g21b.tpi_wk_nni_mhc_dep_anx
14956,g21b.tpi_wk_nni_stroke
14957,g21b.tpi_wk_nni_oth_lthc
14958,g21b.tpi_wk_nni_no_lthc
14959,g21b.tpi_wk_nni_lthc_ns
14960,g21b.tpi_wk_nni_tot
14961,g21b.tpi_wk_1_299_arth
14962,g21b.tpi_wk_1_299_asth
14963,g21b.tpi_wk_1_299_can_rem
14964,g21b.tpi_wk_1_299_dem_alzh
14965,g21b.tpi_wk_1_299_dia_ges_dia
14966,g21b.tpi_wk_1_299_hd_ha_ang
14967,g21b.tpi_wk_1_299_kid_dis
14968,g21b.tpi_wk_1_299_lc_copd_emph
14969,g21b.tpi_wk_1_299_mhc_dep_anx
14970,g21b.tpi_wk_1_299_stroke
14971,g21b.tpi_wk_1_299_oth_lthc
14972,g21b.tpi_wk_1_299_no_lthc
14973,g21b.tpi_wk_1_299_lthc_ns
14974,g21b.tpi_wk_1_299_tot
14975,g21b.tpi_wk_300_649_arth
14976,g21b.tpi_wk_300_649_asth
14977,g21b.tpi_wk_300_649_can_rem
14978,g21b.tpi_wk_300_649_dem_alzh
14979,g21b.tpi_wk_300_649_dia_ges_dia
14980,g21b.tpi_wk_300_649_hd_ha_ang
14981,g21b.tpi_wk_300_649_kid_dis
14982,g21b.tpi_wk_300_649_lc_copd_emph
14983,g21b.tpi_wk_300_649_mhc_dep_anx
14984,g21b.tpi_wk_300_649_stroke
14985,g21b.tpi_wk_300_649_oth_lthc
14986,g21b.tpi_wk_300_649_no_lthc
14987,g21b.tpi_wk_300_649_lthc_ns
14988,g21b.tpi_wk_300_649_tot
14989,g21b.tpi_wk_650_999_arth
14990,g21b.tpi_wk_650_999_asth
14991,g21b.tpi_wk_650_999_can_rem
14992,g21b.tpi_wk_650_999_dem_alzh
14993,g21b.tpi_wk_650_999_dia_ges_dia
14994,g21b.tpi_wk_650_999_hd_ha_ang
14995,g21b.tpi_wk_650_999_kid_dis
14996,g21b.tpi_wk_650_999_lc_copd_emph
14997,g21b.tpi_wk_650_999_mhc_dep_anx
14998,g21b.tpi_wk_650_999_stroke
14999,g21b.tpi_wk_650_999_oth_lthc
15000,g21b.tpi_wk_650_999_no_lthc
15001,g21b.tpi_wk_650_999_lthc_ns
15002,g21b.tpi_wk_650_999_tot
15003,g21b.tpi_wk_1000_1749_arth
15004,g21b.tpi_wk_1000_1749_asth
15005,g21b.tpi_wk_1000_1749_can_rem
15006,g21b.tpi_wk_1000_1749_dem_alzh
15007,g21b.tpi_wk_1000_1749_dia_ges_dia
15008,g21b.tpi_wk_1000_1749_hd_ha_ang
15009,g21b.tpi_wk_1000_1749_kid_dis
15010,g21b.tpi_wk_1000_1749_lc_copd_emph
15011,g21b.tpi_wk_1000_1749_mhc_dep_anx
15012,g21b.tpi_wk_1000_1749_stroke
15013,g21b.tpi_wk_1000_1749_oth_lthc
15014,g21b.tpi_wk_1000_1749_no_lthc
15015,g21b.tpi_wk_1000_1749_lthc_ns
15016,g21b.tpi_wk_1000_1749_tot
15017,g21b.tpi_wk_1750_2999_arth
15018,g21b.tpi_wk_1750_2999_asth
15019,g21b.tpi_wk_1750_2999_can_rem
15020,g21b.tpi_wk_1750_2999_dem_alzh
15021,g21b.tpi_wk_1750_2999_dia_ges_dia
15022,g21b.tpi_wk_1750_2999_hd_ha_ang
15023,g21b.tpi_wk_1750_2999_kid_dis
15024,g21b.tpi_wk_1750_2999_lc_copd_emph
15025,g21b.tpi_wk_1750_2999_mhc_dep_anx
15026,g21b.tpi_wk_1750_2999_stroke
15027,g21b.tpi_wk_1750_2999_oth_lthc
15028,g21b.tpi_wk_1750_2999_no_lthc
15029,g21b.tpi_wk_1750_2999_lthc_ns
15030,g21b.tpi_wk_1750_2999_tot
15031,g21b.tpi_wk_3000_more_arth
15032,g21b.tpi_wk_3000_more_asth
15033,g21b.tpi_wk_3000_more_can_rem
15034,g21b.tpi_wk_3000_more_dem_alzh
15035,g21b.tpi_wk_3000_more_dia_ges_dia
15036,g21b.tpi_wk_3000_more_hd_ha_ang
15037,g21b.tpi_wk_3000_more_kid_dis
15038,g21b.tpi_wk_3000_more_lc_copd_emph
15039,g21b.tpi_wk_3000_more_mhc_dep_anx
15040,g21b.tpi_wk_3000_more_stroke
15041,g21b.tpi_wk_3000_more_oth_lthc
15042,g21b.tpi_wk_3000_more_no_lthc
15043,g21b.tpi_wk_3000_more_lthc_ns
15044,g21b.tpi_wk_3000_more_tot
15045,g21b.tpi_wk_ns_arth
15046,g21b.tpi_wk_ns_asth
15047,g21b.tpi_wk_ns_can_rem
15048,g21b.tpi_wk_ns_dem_alzh
15049,g21b.tpi_wk_ns_dia_ges_dia
15050,g21b.tpi_wk_ns_hd_ha_ang
15051,g21b.tpi_wk_ns_kid_dis
15052,g21b.tpi_wk_ns_lc_copd_emph
15053,g21b.tpi_wk_ns_mhc_dep_anx
15054,g21b.tpi_wk_ns_stroke
15055,g21b.tpi_wk_ns_oth_lthc
15056,g21b.tpi_wk_ns_no_lthc
15057,g21b.tpi_wk_ns_lthc_ns
15058,g21b.tpi_wk_ns_tot
15059,g21b.tpi_wk_tot_arth
15060,g21b.tpi_wk_tot_asth
15061,g21b.tpi_wk_tot_can_rem
15062,g21b.tpi_wk_tot_dem_alzh
15063,g21b.tpi_wk_tot_dia_ges_dia
15064,g21b.tpi_wk_tot_hd_ha_ang
15065,g21b.tpi_wk_tot_kid_dis
15066,g21b.tpi_wk_tot_lc_copd_emph
15067,g21b.tpi_wk_tot_mhc_dep_anx
15068,g21b.tpi_wk_tot_stroke
15069,g21b.tpi_wk_tot_oth_lthc
15070,g21b.tpi_wk_tot_no_lthc
15071,g21b.tpi_wk_tot_lthc_ns
15072,g21b.tpi_wk_tot_total
15073,g21b.cana_hna_arth
15074,g21b.cana_hna_asth
15075,g21b.cana_hna_can_rem
15076,g21b.cana_hna_dem_alzh
15077,g21b.cana_hna_dia_ges_dia
15078,g21b.cana_hna_hd_ha_ang
15079,g21b.cana_hna_kid_dis
15080,g21b.cana_hna_lc_copd_emph
15081,g09a.m_afghanistan_0_4
15082,g09a.m_afghanistan_5_14
15083,g09a.m_afghanistan_15_24
15084,g09a.m_afghanistan_25_44
15085,g09a.m_afghanistan_45_54
15086,g09a.m_afghanistan_55_64
15087,g09a.m_afghanistan_65_74
15088,g09a.m_afghanistan_75_84
15089,g09a.m_afghanistan_85ov
15090,g09a.m_afghanistan_tot
15091,g09a.m_australia_0_4
15092,g09a.m_australia_5_14
15093,g09a.m_australia_15_24
15094,g09a.m_australia_25_44
15095,g09a.m_australia_45_54
15096,g09a.m_australia_55_64
15097,g09a.m_australia_65_74
15098,g09a.m_australia_75_84
15099,g09a.m_australia_85ov
15100,g09a.m_australia_tot
15101,g09a.m_bangladesh_0_4
15102,g09a.m_bangladesh_5_14
15103,g09a.m_bangladesh_15_24
15104,g09a.m_bangladesh_25_44
15105,g09a.m_bangladesh_45_54
15106,g09a.m_bangladesh_55_64
15107,g09a.m_bangladesh_65_74
15108,g09a.m_bangladesh_75_84
15109,g09a.m_bangladesh_85ov
15110,g09a.m_bangladesh_tot
15111,g09a.m_bosnia_herzegov_0_4
15112,g09a.m_bosnia_herzegov_5_14
15113,g09a.m_bosnia_herzegov_15_24
15114,g09a.m_bosnia_herzegov_25_44
15115,g09a.m_bosnia_herzegov_45_54
15116,g09a.m_bosnia_herzegov_55_64
15117,g09a.m_bosnia_herzegov_65_74
15118,g09a.m_bosnia_herzegov_75_84
15119,g09a.m_bosnia_herzegov_85ov
15120,g09a.m_bosnia_herzegov_tot
15121,g09a.m_brazil_0_4
15122,g09a.m_brazil_5_14
15123,g09a.m_brazil_15_24
15124,g09a.m_brazil_25_44
15125,g09a.m_brazil_45_54
15126,g09a.m_brazil_55_64
15127,g09a.m_brazil_65_74
15128,g09a.m_brazil_75_84
15129,g09a.m_brazil_85ov
15130,g09a.m_brazil_tot
15131,g09a.m_cambodia_0_4
15132,g09a.m_cambodia_5_14
15133,g09a.m_cambodia_15_24
15134,g09a.m_cambodia_25_44
15135,g09a.m_cambodia_45_54
15136,g09a.m_cambodia_55_64
15137,g09a.m_cambodia_65_74
15138,g09a.m_cambodia_75_84
15139,g09a.m_cambodia_85ov
15140,g09a.m_cambodia_tot
15141,g09a.m_canada_0_4
15142,g09a.m_canada_5_14
15143,g09a.m_canada_15_24
15144,g09a.m_canada_25_44
15145,g09a.m_canada_45_54
15146,g09a.m_canada_55_64
15147,g09a.m_canada_65_74
15148,g09a.m_canada_75_84
15149,g09a.m_canada_85ov
15150,g09a.m_canada_tot
15151,g09a.m_chile_0_4
15152,g09a.m_chile_5_14
15153,g09a.m_chile_15_24
15154,g09a.m_chile_25_44
15155,g09a.m_chile_45_54
15156,g09a.m_chile_55_64
15157,g09a.m_chile_65_74
15158,g09a.m_chile_75_84
15159,g09a.m_chile_85ov
15160,g09a.m_chile_tot
15161,g09a.m_china_0_4
15162,g09a.m_china_5_14
15163,g09a.m_china_15_24
15164,g09a.m_china_25_44
15165,g09a.m_china_45_54
15166,g09a.m_china_55_64
15167,g09a.m_china_65_74
15168,g09a.m_china_75_84
15169,g09a.m_china_85ov
15170,g09a.m_china_tot
15171,g09a.m_croatia_0_4
15172,g09a.m_croatia_5_14
15173,g09a.m_croatia_15_24
15174,g09a.m_croatia_25_44
15175,g09a.m_croatia_45_54
15176,g09a.m_croatia_55_64
15177,g09a.m_croatia_65_74
15178,g09a.m_croatia_75_84
15179,g09a.m_croatia_85ov
15180,g09a.m_croatia_tot
15181,g09a.m_egypt_0_4
15182,g09a.m_egypt_5_14
15183,g09a.m_egypt_15_24
15184,g09a.m_egypt_25_44
15185,g09a.m_egypt_45_54
15186,g09a.m_egypt_55_64
15187,g09a.m_egypt_65_74
15188,g09a.m_egypt_75_84
15189,g09a.m_egypt_85ov
15190,g09a.m_egypt_tot
15191,g09a.m_england_0_4
15192,g09a.m_england_5_14
15193,g09a.m_england_15_24
15194,g09a.m_england_25_44
15195,g09a.m_england_45_54
15196,g09a.m_england_55_64
15197,g09a.m_england_65_74
15198,g09a.m_england_75_84
15199,g09a.m_england_85ov
15200,g09a.m_england_tot
15201,g09a.m_fiji_0_4
15202,g09a.m_fiji_5_14
15203,g09a.m_fiji_15_24
15204,g09a.m_fiji_25_44
15205,g09a.m_fiji_45_54
15206,g09a.m_fiji_55_64
15207,g09a.m_fiji_65_74
15208,g09a.m_fiji_75_84
15209,g09a.m_fiji_85ov
15210,g09a.m_fiji_tot
15211,g09a.m_france_0_4
15212,g09a.m_france_5_14
15213,g09a.m_france_15_24
15214,g09a.m_france_25_44
15215,g09a.m_france_45_54
15216,g09a.m_france_55_64
15217,g09a.m_france_65_74
15218,g09a.m_france_75_84
15219,g09a.m_france_85ov
15220,g09a.m_france_tot
15221,g09a.m_germany_0_4
15222,g09a.m_germany_5_14
15223,g09a.m_germany_15_24
15224,g09a.m_germany_25_44
15225,g09a.m_germany_45_54
15226,g09a.m_germany_55_64
15227,g09a.m_germany_65_74
15228,g09a.m_germany_75_84
15229,g09a.m_germany_85ov
15230,g09a.m_germany_tot
15231,g09a.m_greece_0_4
15232,g09a.m_greece_5_14
15233,g09a.m_greece_15_24
15234,g09a.m_greece_25_44
15235,g09a.m_greece_45_54
15236,g09a.m_greece_55_64
15237,g09a.m_greece_65_74
15238,g09a.m_greece_75_84
15239,g09a.m_greece_85ov
15240,g09a.m_greece_tot
15241,g09a.m_hong_kong_sar_ch_0_4
15242,g09a.m_hong_kong_sar_ch_5_14
15243,g09a.m_hong_kong_sar_ch_15_24
15244,g09a.m_hong_kong_sar_ch_25_44
15245,g09a.m_hong_kong_sar_ch_45_54
15246,g09a.m_hong_kong_sar_ch_55_64
15247,g09a.m_hong_kong_sar_ch_65_74
15248,g09a.m_hong_kong_sar_ch_75_84
15249,g09a.m_hong_kong_sar_ch_85ov
15250,g09a.m_hong_kong_sar_ch_tot
15251,g09a.m_india_0_4
15252,g09a.m_india_5_14
15253,g09a.m_india_15_24
15254,g09a.m_india_25_44
15255,g09a.m_india_45_54
15256,g09a.m_india_55_64
15257,g09a.m_india_65_74
15258,g09a.m_india_75_84
15259,g09a.m_india_85ov
15260,g09a.m_india_tot
15261,g09a.m_indonesia_0_4
15262,g09a.m_indonesia_5_14
15263,g09a.m_indonesia_15_24
15264,g09a.m_indonesia_25_44
15265,g09a.m_indonesia_45_54
15266,g09a.m_indonesia_55_64
15267,g09a.m_indonesia_65_74
15268,g09a.m_indonesia_75_84
15269,g09a.m_indonesia_85ov
15270,g09a.m_indonesia_tot
15271,g09a.m_iran_0_4
15272,g09a.m_iran_5_14
15273,g09a.m_iran_15_24
15274,g09a.m_iran_25_44
15275,g09a.m_iran_45_54
15276,g09a.m_iran_55_64
15277,g09a.m_iran_65_74
15278,g09a.m_iran_75_84
15279,g09a.m_iran_85ov
15280,g09a.m_iran_tot
15281,g05.m_15_19_yr_married
15282,g05.m_15_19_yr_separated
15283,g05.m_15_19_yr_divorced
15284,g05.m_15_19_yr_widowed
15285,g05.m_15_19_yr_never_married
15286,g05.m_15_19_yr_tot
15287,g05.m_20_24_yr_married
15288,g05.m_20_24_yr_separated
15289,g05.m_20_24_yr_divorced
15290,g05.m_20_24_yr_widowed
15291,g05.m_20_24_yr_never_married
15292,g05.m_20_24_yr_tot
15293,g05.m_25_34_yr_married
15294,g05.m_25_34_yr_separated
15295,g05.m_25_34_yr_divorced
15296,g05.m_25_34_yr_widowed
15297,g05.m_25_34_yr_never_married
15298,g05.m_25_34_yr_tot
15299,g05.m_35_44_yr_married
15300,g05.m_35_44_yr_separated
15301,g05.m_35_44_yr_divorced
15302,g05.m_35_44_yr_widowed
15303,g05.m_35_44_yr_never_married
15304,g05.m_35_44_yr_tot
15305,g05.m_45_54_yr_married
15306,g05.m_45_54_yr_separated
15307,g05.m_45_54_yr_divorced
15308,g05.m_45_54_yr_widowed
15309,g05.m_45_54_yr_never_married
15310,g05.m_45_54_yr_tot
15311,g05.m_55_64_yr_married
15312,g05.m_55_64_yr_separated
15313,g05.m_55_64_yr_divorced
15314,g05.m_55_64_yr_widowed
15315,g05.m_55_64_yr_never_married
15316,g05.m_55_64_yr_tot
15317,g05.m_65_74_yr_married
15318,g05.m_65_74_yr_separated
15319,g05.m_65_74_yr_divorced
15320,g05.m_65_74_yr_widowed
15321,g05.m_65_74_yr_never_married
15322,g05.m_65_74_yr_tot
15323,g05.m_75_84_yr_married
15324,g05.m_75_84_yr_separated
15325,g05.m_75_84_yr_divorced
15326,g05.m_75_84_yr_widowed
15327,g05.m_75_84_yr_never_married
15328,g05.m_75_84_yr_tot
15329,g05.m_85ov_married
15330,g05.m_85ov_separated
15331,g05.m_85ov_divorced
15332,g05.m_85ov_widowed
15333,g05.m_85ov_never_married
15334,g05.m_85ov_tot
15335,g05.m_tot_married
15336,g05.m_tot_separated
15337,g05.m_tot_divorced
15338,g05.m_tot_widowed
15339,g05.m_tot_never_married
15340,g05.m_tot_tot
15341,g05.f_15_19_yr_married
15342,g05.f_15_19_yr_separated
15343,g05.f_15_19_yr_divorced
15344,g05.f_15_19_yr_widowed
15345,g05.f_15_19_yr_never_married
15346,g05.f_15_19_yr_tot
15347,g05.f_20_24_yr_married
15348,g05.f_20_24_yr_separated
15349,g05.f_20_24_yr_divorced
15350,g05.f_20_24_yr_widowed
15351,g05.f_20_24_yr_never_married
15352,g05.f_20_24_yr_tot
15353,g05.f_25_34_yr_married
15354,g05.f_25_34_yr_separated
15355,g05.f_25_34_yr_divorced
15356,g05.f_25_34_yr_widowed
15357,g05.f_25_34_yr_never_married
15358,g05.f_25_34_yr_tot
15359,g05.f_35_44_yr_married
15360,g05.f_35_44_yr_separated
15361,g05.f_35_44_yr_divorced
15362,g05.f_35_44_yr_widowed
15363,g05.f_35_44_yr_never_married
15364,g05.f_35_44_yr_tot
15365,g05.f_45_54_yr_married
15366,g05.f_45_54_yr_separated
15367,g05.f_45_54_yr_divorced
15368,g05.f_45_54_yr_widowed
15369,g05.f_45_54_yr_never_married
15370,g05.f_45_54_yr_tot
15371,g05.f_55_64_yr_married
15372,g05.f_55_64_yr_separated
15373,g05.f_55_64_yr_divorced
15374,g05.f_55_64_yr_widowed
15375,g05.f_55_64_yr_never_married
15376,g05.f_55_64_yr_tot
15377,g05.f_65_74_yr_married
15378,g05.f_65_74_yr_separated
15379,g05.f_65_74_yr_divorced
15380,g05.f_65_74_yr_widowed
15381,g05.f_65_74_yr_never_married
15382,g05.f_65_74_yr_tot
15383,g05.f_75_84_yr_married
15384,g05.f_75_84_yr_separated
15385,g05.f_75_84_yr_divorced
15386,g05.f_75_84_yr_widowed
15387,g05.f_75_84_yr_never_married
15388,g05.f_75_84_yr_tot
15389,g05.f_85ov_married
15390,g05.f_85ov_separated
15391,g05.f_85ov_divorced
15392,g05.f_85ov_widowed
15393,g05.f_85ov_never_married
15394,g05.f_85ov_tot
15395,g05.f_tot_married
15396,g05.f_tot_separated
15397,g05.f_tot_divorced
15398,g05.f_tot_widowed
15399,g05.f_tot_never_married
15400,g05.f_tot_tot
15401,g05.p_15_19_yr_married
15402,g05.p_15_19_yr_separated
15403,g05.p_15_19_yr_divorced
15404,g05.p_15_19_yr_widowed
15405,g05.p_15_19_yr_never_married
15406,g05.p_15_19_yr_tot
15407,g05.p_20_24_yr_married
15408,g05.p_20_24_yr_separated
15409,g05.p_20_24_yr_divorced
15410,g05.p_20_24_yr_widowed
15411,g05.p_20_24_yr_never_married
15412,g05.p_20_24_yr_tot
15413,g05.p_25_34_yr_married
15414,g05.p_25_34_yr_separated
15415,g05.p_25_34_yr_divorced
15416,g05.p_25_34_yr_widowed
15417,g05.p_25_34_yr_never_married
15418,g05.p_25_34_yr_tot
15419,g05.p_35_44_yr_married
15420,g05.p_35_44_yr_separated
15421,g05.p_35_44_yr_divorced
15422,g05.p_35_44_yr_widowed
15423,g05.p_35_44_yr_never_married
15424,g05.p_35_44_yr_tot
15425,g05.p_45_54_yr_married
15426,g05.p_45_54_yr_separated
15427,g05.p_45_54_yr_divorced
15428,g05.p_45_54_yr_widowed
15429,g05.p_45_54_yr_never_married
15430,g05.p_45_54_yr_tot
15431,g05.p_55_64_yr_married
15432,g05.p_55_64_yr_separated
15433,g05.p_55_64_yr_divorced
15434,g05.p_55_64_yr_widowed
15435,g05.p_55_64_yr_never_married
15436,g05.p_55_64_yr_tot
15437,g05.p_65_74_yr_married
15438,g05.p_65_74_yr_separated
15439,g05.p_65_74_yr_divorced
15440,g05.p_65_74_yr_widowed
15441,g05.p_65_74_yr_never_married
15442,g05.p_65_74_yr_tot
15443,g05.p_75_84_yr_married
15444,g05.p_75_84_yr_separated
15445,g05.p_75_84_yr_divorced
15446,g05.p_75_84_yr_widowed
15447,g05.p_75_84_yr_never_married
15448,g05.p_75_84_yr_tot
15449,g05.p_85ov_married
15450,g05.p_85ov_separated
15451,g05.p_85ov_divorced
15452,g05.p_85ov_widowed
15453,g05.p_85ov_never_married
15454,g05.p_85ov_tot
15455,g05.p_tot_married
15456,g05.p_tot_separated
15457,g05.p_tot_divorced
15458,g05.p_tot_widowed
15459,g05.p_tot_never_married
15460,g05.p_tot_tot
15461,g56b.tot_ocmngr
15462,g56b.tot_ocprof
15463,g56b.tot_octechtrdw
15464,g56b.tot_occompers
15465,g56b.tot_occlericadm
15466,g56b.tot_ocsaleswk
15467,g56b.tot_ocmacop_driv
15468,g56b.tot_oclab
15469,g56b.tot_ocid_ns
15470,g56b.tot_tot
15471,g51b.f_health_occ_mng
15472,g51b.f_health_occ_pro
15473,g51b.f_health_occ_ttw
15474,g51b.f_health_occ_cps
15475,g51b.f_health_occ_ca
15476,g51b.f_health_occ_sal
15477,g51b.f_health_occ_mod
15478,g51b.f_health_occ_lab
15479,g51b.f_health_occ_idns
15480,g51b.f_health_total
15481,g51b.f_educat_occ_mng
15482,g51b.f_educat_occ_pro
15483,g51b.f_educat_occ_ttw
15484,g51b.f_educat_occ_cps
15485,g51b.f_educat_occ_ca
15486,g51b.f_educat_occ_sal
15487,g51b.f_educat_occ_mod
15488,g51b.f_educat_occ_lab
15489,g51b.f_educat_occ_idns
15490,g51b.f_educat_total
15491,g51b.f_managcom_occ_mng
15492,g51b.f_managcom_occ_pro
15493,g51b.f_managcom_occ_ttw
15494,g51b.f_managcom_occ_cps
15495,g51b.f_managcom_occ_ca
15496,g51b.f_managcom_occ_sal
15497,g51b.f_managcom_occ_mod
15498,g51b.f_managcom_occ_lab
15499,g51b.f_managcom_occ_idns
15500,g51b.f_managcom_total
15501,g51b.f_societcultu_occ_mng
15502,g51b.f_societcultu_occ_pro
15503,g51b.f_societcultu_occ_ttw
15504,g51b.f_societcultu_occ_cps
15505,g51b.f_societcultu_occ_ca
15506,g51b.f_societcultu_occ_sal
15507,g51b.f_societcultu_occ_mod
15508,g51b.f_societcultu_occ_lab
15509,g51b.f_societcultu_occ_idns
15510,g51b.f_societcultu_total
15511,g51b.f_creatart_occ_mng
15512,g51b.f_creatart_occ_pro
15513,g51b.f_creatart_occ_ttw
15514,g51b.f_creatart_occ_cps
15515,g51b.f_creatart_occ_ca
15516,g51b.f_creatart_occ_sal
15517,g51b.f_creatart_occ_mod
15518,g51b.f_creatart_occ_lab
15519,g51b.f_creatart_occ_idns
15520,g51b.f_creatart_total
15521,g51b.f_foodhosppersserv_occ_mng
